区分,一般名コード,一般名処方の標準的な記載,成分名,規格,一般名処方加算対象,例外コード,同一剤形・規格内の最低薬価,備考,薬価基準収載医薬品コード_例外コード,品名_例外コード,備考_例外コード
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3195,ロキソプロフェンＮａテープ１００ｍｇ「三笠」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3209,ロキソプロフェンＮａテープ１００ｍｇ「ユートク」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3217,ロキソプロフェンＮａテープ１００ｍｇ「ラクール」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3225,ロキソプロフェンナトリウムテープ１００ｍｇ「ケミファ」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3241,ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3250,ロキソプロフェンナトリウムテープ１００ｍｇ「ファイザー」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3276,ロキソプロフェンＮａテープ１００ｍｇ「久光」,
外用薬,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,"加算1,2",例外コード,17.1,,2649735S3284,ロキソプロフェンＮａテープ１００ｍｇ「ＱＱ」,
外用薬,2649735SCZZZ,【般】ロキソプロフェンＮａテープ５０ｍｇ（７×１０ｃｍ温感）,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,加算1,例外コード,12.3,,2649735S2237,ロキソプロフェンナトリウムテープ５０ｍｇ「タイホウ」,
外用薬,2649735SCZZZ,【般】ロキソプロフェンＮａテープ５０ｍｇ（７×１０ｃｍ温感）,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,加算1,例外コード,12.3,,2649735S2261,ロキソプロフェンＮａテープ５０ｍｇ「三友」,
外用薬,2649735SDZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ温感）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,加算1,例外コード,18.3,,2649735S3233,ロキソプロフェンナトリウムテープ１００ｍｇ「タイホウ」,
外用薬,2649735SDZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ温感）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,加算1,例外コード,18.3,,2649735S3268,ロキソプロフェンＮａテープ１００ｍｇ「三友」,
外用薬,2649830XAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（非温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,各品目により成分・含量が異なる,2649830X1039,パステルハップ,
外用薬,2649830XAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（非温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,各品目により成分・含量が異なる,2649895S1028,ＭＳ冷シップ「タイホウ」,
外用薬,2649830XAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（非温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,各品目により成分・含量が異なる,2649895S1044,ＭＳ冷シップ「タカミツ」,
外用薬,2649830XAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（非温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,各品目により成分・含量が異なる,2649895S1052,ラクール冷シップ,
外用薬,2649831SAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,,2649831S1028,ハーネシップ,
外用薬,2649831SAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,,2649843S1039,ＭＳ温シップ「タイホウ」,
外用薬,2649831SAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,,2649843S1055,ＭＳ温シップ「タカミツ」,
外用薬,2649831SAZZZ,【般】サリチル酸メチル等配合パップ１０ｇ（温感）,パップ剤,１０ｇ,加算1,例外コード,8.7,,2649843S1071,ラクール温シップ,
外用薬,2649865N1ZZZ,【般】副腎エキス・ヘパリン類似物質・サリチル酸配合クリーム,副腎エキス・ヘパリン類似物質配合剤,１ｇ,加算1,,7,,,,
外用薬,2649893S1ZZZ,【般】サリチル酸メチル等配合テープ（７×１０ｃｍ非温感）,パップ剤,７ｃｍ×１０ｃｍ１枚,加算1,,8,,,,
外用薬,2649950M1ZZZ,【般】ヘパリン類似物質ゲル０．３％,ヘパリン類似物質,１ｇ,"加算1,2",,6.1,,,,
外用薬,2652701M1ZZZ,【般】サリチル酸軟膏５％,サリチル酸,５％１０ｇ,加算1,,25.7,,,,
外用薬,2652701M2ZZZ,【般】サリチル酸軟膏１０％,サリチル酸,１０％１０ｇ,加算1,,25.7,,,,
外用薬,2655700M1ZZZ,【般】クロトリマゾール軟膏１％,クロトリマゾール,１％１ｇ,加算1,,13.2,,,,
外用薬,2655700N1ZZZ,【般】クロトリマゾールクリーム１％,クロトリマゾール,１％１ｇ,"加算1,2",,6,,,,
外用薬,2655700Q2ZZZ,【般】クロトリマゾール外用液１％,クロトリマゾール,１％１ｍＬ,"加算1,2",,13.2,,,,
外用薬,2655702N1ZZZ,【般】ミコナゾール硝酸塩クリーム１％,ミコナゾール硝酸塩,１％１ｇ,"加算1,2",,6.6,,,,
外用薬,2655708N1ZZZ,【般】ビホナゾールクリーム１％,ビホナゾール,１％１ｇ,"加算1,2",,10.1,,,,
外用薬,2655708Q1ZZZ,【般】ビホナゾール外用液１％,ビホナゾール,１％１ｍＬ,"加算1,2",,10.1,,,,
外用薬,2655709N1ZZZ,【般】ケトコナゾールクリーム２％,ケトコナゾール,２％１ｇ,"加算1,2",,18.5,,,,
外用薬,2655709Q1ZZZ,【般】ケトコナゾール外用液２％,ケトコナゾール,２％１ｇ,"加算1,2",,18.5,,,,
外用薬,2655709R1ZZZ,【般】ケトコナゾールスプレー２％,ケトコナゾール,２％１ｇ,加算1,,40.8,,,,
外用薬,2655710M1ZZZ,【般】ラノコナゾール軟膏１％,ラノコナゾール,１％１ｇ,"加算1,2",,21.1,,,,
外用薬,2655710N1ZZZ,【般】ラノコナゾールクリーム１％,ラノコナゾール,１％１ｇ,"加算1,2",,21.1,,,,
外用薬,2655710Q1ZZZ,【般】ラノコナゾール外用液１％,ラノコナゾール,１％１ｍＬ,"加算1,2",,21.1,,,,
外用薬,2659708N1ZZZ,【般】ブテナフィン塩酸塩クリーム１％,ブテナフィン塩酸塩,１％１ｇ,"加算1,2",,22,,,,
外用薬,2659708Q1ZZZ,【般】ブテナフィン塩酸塩外用液１％,ブテナフィン塩酸塩,１％１ｍＬ,"加算1,2",,22,,,,
外用薬,2659708R1ZZZ,【般】ブテナフィン塩酸塩スプレー１％,ブテナフィン塩酸塩,１％１ｍＬ,"加算1,2",,40.7,該当する後発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方マスタから削除される予定,,,
外用薬,2659710N1ZZZ,【般】テルビナフィン塩酸塩クリーム１％,テルビナフィン塩酸塩,１％１ｇ,"加算1,2",,13.3,,,,
外用薬,2659710Q1ZZZ,【般】テルビナフィン塩酸塩外用液１％,テルビナフィン塩酸塩,１％１ｇ,"加算1,2",,13.3,,,,
外用薬,2659710R1ZZZ,【般】テルビナフィン塩酸塩スプレー１％,テルビナフィン塩酸塩,１％１ｇ,"加算1,2",,35.8,該当する後発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方マスタから削除される予定,,,
外用薬,2669701N1ZZZ,【般】尿素クリーム１０％,尿素,１０％１ｇ,"加算1,2",,4.5,,,,
外用薬,2669701N2ZZZ,【般】尿素クリーム２０％,尿素,２０％１ｇ,"加算1,2",,4.7,,,,
外用薬,2679701Q1ZZZ,【般】カルプロニウム塩化物外用液５％,カルプロニウム塩化物,５％１ｍＬ,加算1,,11.4,,,,
外用薬,2691700M1ZZZ,【般】タカルシトール軟膏０．０００２％,タカルシトール水和物,０．０００２％１ｇ,"加算1,2",,49.5,,,,
外用薬,2691700N1ZZZ,【般】タカルシトールクリーム０．０００２％,タカルシトール水和物,０．０００２％１ｇ,"加算1,2",,49.5,,,,
外用薬,2691702M1ZZZ,【般】マキサカルシトール軟膏０．００２５％,マキサカルシトール,０．００２５％１ｇ,"加算1,2",,55.8,,,,
外用薬,2699709M1ZZZ,【般】タクロリムス軟膏０．１％,タクロリムス水和物,０．１％１ｇ,"加算1,2",,51.5,,,,
外用薬,2699711N1ZZZ,【般】アダパレンクリーム０．１％,アダパレン,０．１％１ｇ,加算1,,38.4,,,,
外用薬,2699711Q1ZZZ,【般】アダパレンゲル０．１％,アダパレン,０．１％１ｇ,"加算1,2",,38.4,,,,
外用薬,2699801V1ZZZ,【般】精製白糖・ポビドンヨード配合軟膏,精製白糖・ポビドンヨード,１ｇ,"加算1,2",,10.5,先発品はユーパスタコーワ軟膏／ソアナース軟膏,,,
外用薬,3323702Q1ZZZ,【般】トロンビン経口局所用液５，０００単位５ｍＬ,トロンビン,５，０００単位５ｍＬ１瓶,加算1,,702.1,,,,
外用薬,3325700S1ZZZ,【般】酸化セルロース貼付剤（ニューニット２．５×８．９ｃｍ）,酸化セルロース,ニューニット２．５ｃｍ×８．９ｃｍ,加算1,,1964.1,,,,
外用薬,3325700S2ZZZ,【般】酸化セルロース貼付剤（ニューニット７．６×１０．２ｃｍ）,酸化セルロース,ニューニット７．６ｃｍ×１０．２ｃｍ,加算1,,2421.1,,,,
外用薬,3325700S3ZZZ,【般】酸化セルロース貼付剤（ニューニット１５．２×２２．９ｃｍ）,酸化セルロース,ニューニット１５．２ｃｍ×２２．９ｃｍ,加算1,,2939.1,,,,
外用薬,3325700X4ZZZ,【般】酸化セルロース貼付剤（１．３×５．１ｃｍ）,酸化セルロース,１．３ｃｍ×５．１ｃｍ１枚,加算1,,919.7,,,,
外用薬,3325700X5ZZZ,【般】酸化セルロース貼付剤（５．１×７．６ｃｍ）,酸化セルロース,５．１ｃｍ×７．６ｃｍ１枚,加算1,,1206.7,,,,
外用薬,3325700X6ZZZ,【般】酸化セルロース貼付剤（５．１×３５．６ｃｍ）,酸化セルロース,５．１ｃｍ×３５．６ｃｍ１枚,加算1,,1592.9,,,,
外用薬,3325700X7ZZZ,【般】酸化セルロース貼付剤（１０．２×２０．３ｃｍ）,酸化セルロース,１０．２ｃｍ×２０．３ｃｍ１枚,加算1,,1669,,,,
外用薬,3325700X8ZZZ,【般】酸化セルロース貼付剤（綿型５．１×２．５ｃｍ）,酸化セルロース,綿型５．１ｃｍ×２．５ｃｍ１枚,加算1,,1752.8,,,,
外用薬,3325700X9ZZZ,【般】酸化セルロース貼付剤（ニューニット２．５×２．５ｃｍ）,酸化セルロース,ニューニット２．５ｃｍ×２．５ｃｍ,加算1,,1561.3,,,,
外用薬,3339950M1ZZZ,【般】ヘパリン類似物質軟膏０．３％,ヘパリン類似物質,１ｇ,"加算1,2",,4.7,,,,
外用薬,3339950N1ZZZ,【般】ヘパリン類似物質クリーム０．３％,ヘパリン類似物質,１ｇ,"加算1,2",,4.7,,,,
外用薬,3339950Q1ZZZ,【般】ヘパリン類似物質外用液０．３％,ヘパリン類似物質,１ｇ,"加算1,2",,4.7,,,,
外用薬,3339950R1ZZZ,【般】ヘパリン類似物質スプレー０．３％,ヘパリン類似物質,１ｇ,"加算1,2",,13.5,,,,
外用薬,6250700M1ZZZ,【般】ビダラビン軟膏３％,ビダラビン,３％１ｇ,"加算1,2",,102,,,,
外用薬,6250700N1ZZZ,【般】ビダラビンクリーム３％,ビダラビン,３％１ｇ,"加算1,2",,102,,,,
外用薬,6250701M1ZZZ,【般】アシクロビル軟膏５％,アシクロビル,５％１ｇ,"加算1,2",,106,,,,
外用薬,6250701N1ZZZ,【般】アシクロビルクリーム５％,アシクロビル,５％１ｇ,"加算1,2",,106,,,,
外用薬,7190700X1ZZZ,【般】ウイテプゾール,ウイテプゾール,１０ｇ,加算1,,37.1,,,,
外用薬,7290703T1ZZZ,【般】フルオレセインＮａ試験紙０．７ｍｇ,フルオレセイン,１枚,加算1,,15.1,,,,
外用薬,7319700Q1ZZZ,【般】安息香チンキ外用液,安息香,１０ｍＬ,加算1,,22.1,,,,
外用薬,8219700S5ZZZ,【般】フェンタニルテープ２．１ｍｇ（３日用）,フェンタニル,２．１ｍｇ１枚,"加算1,2",,1222.8,先発品はデュロテップＭＴパッチ２．１ｍｇ,,,
外用薬,8219700S6ZZZ,【般】フェンタニルテープ４．２ｍｇ（３日用）,フェンタニル,４．２ｍｇ１枚,"加算1,2",,2260.8,先発品はデュロテップＭＴパッチ４．２ｍｇ,,,
外用薬,8219700S7ZZZ,【般】フェンタニルテープ８．４ｍｇ（３日用）,フェンタニル,８．４ｍｇ１枚,"加算1,2",,4201.9,先発品はデュロテップＭＴパッチ８．４ｍｇ,,,
外用薬,8219700S8ZZZ,【般】フェンタニルテープ１２．６ｍｇ（３日用）,フェンタニル,１２．６ｍｇ１枚,"加算1,2",,5855.1,先発品はデュロテップＭＴパッチ１２．６ｍｇ,,,
外用薬,8219700S9ZZZ,【般】フェンタニルテープ１６．８ｍｇ（３日用）,フェンタニル,１６．８ｍｇ１枚,"加算1,2",,7883.8,先発品はデュロテップＭＴパッチ１６．８ｍｇ,,,
外用薬,8219700T1ZZZ,【般】フェンタニルテープ０．８４ｍｇ（１日用）,フェンタニル,０．８４ｍｇ１枚,"加算1,2",,261.2,先発品はワンデュロパッチ０．８４ｍｇ,,,
外用薬,8219700T2ZZZ,【般】フェンタニルテープ１．７ｍｇ（１日用）,フェンタニル,１．７ｍｇ１枚,"加算1,2",,490.1,先発品はワンデュロパッチ１．７ｍｇ,,,
外用薬,8219700T3ZZZ,【般】フェンタニルテープ３．４ｍｇ（１日用）,フェンタニル,３．４ｍｇ１枚,"加算1,2",,909,先発品はワンデュロパッチ３．４ｍｇ,,,
外用薬,8219700T4ZZZ,【般】フェンタニルテープ５ｍｇ（１日用）,フェンタニル,５ｍｇ１枚,"加算1,2",,1356.3,先発品はワンデュロパッチ５ｍｇ,,,
外用薬,8219700T5ZZZ,【般】フェンタニルテープ６．７ｍｇ（１日用）,フェンタニル,６．７ｍｇ１枚,"加算1,2",,1685.4,先発品はワンデュロパッチ６．７ｍｇ,,,
外用薬,8219701S1ZZZ,【般】フェンタニルクエン酸塩テープ１ｍｇ（１日用）,フェンタニルクエン酸塩,１ｍｇ１枚,"加算1,2",,262.9,先発品はフェントステープ１ｍｇ,,,
外用薬,8219701S2ZZZ,【般】フェンタニルクエン酸塩テープ２ｍｇ（１日用）,フェンタニルクエン酸塩,２ｍｇ１枚,"加算1,2",,490.2,先発品はフェントステープ２ｍｇ,,,
外用薬,8219701S3ZZZ,【般】フェンタニルクエン酸塩テープ４ｍｇ（１日用）,フェンタニルクエン酸塩,４ｍｇ１枚,"加算1,2",,924,先発品はフェントステープ４ｍｇ,,,
外用薬,8219701S4ZZZ,【般】フェンタニルクエン酸塩テープ６ｍｇ（１日用）,フェンタニルクエン酸塩,６ｍｇ１枚,"加算1,2",,1324.9,先発品はフェントステープ６ｍｇ,,,
外用薬,8219701S5ZZZ,【般】フェンタニルクエン酸塩テープ８ｍｇ（１日用）,フェンタニルクエン酸塩,８ｍｇ１枚,"加算1,2",,1704.1,先発品はフェントステープ８ｍｇ,,,
